pair,episode_id,regime,start,end,days
XRP/USDT,59,TRANSITION,2021-09-27T00:00:00Z,2021-10-01T00:00:00Z,5
XRP/USDT,60,SIDEWAYS,2021-10-02T00:00:00Z,2021-11-29T00:00:00Z,59
XRP/USDT,61,TRANSITION,2021-11-30T00:00:00Z,2021-12-04T00:00:00Z,5
XRP/USDT,62,BEAR,2021-12-05T00:00:00Z,2021-12-23T00:00:00Z,19
XRP/USDT,63,BULL,2021-12-24T00:00:00Z,2021-12-24T00:00:00Z,1
XRP/USDT,64,BEAR,2021-12-25T00:00:00Z,2021-12-27T00:00:00Z,3
XRP/USDT,65,TRANSITION,2021-12-28T00:00:00Z,2022-01-06T00:00:00Z,10
XRP/USDT,66,BEAR,2022-01-07T00:00:00Z,2022-02-07T00:00:00Z,32
XRP/USDT,67,BULL,2022-02-08T00:00:00Z,2022-02-21T00:00:00Z,14
XRP/USDT,68,BEAR,2022-02-22T00:00:00Z,2022-02-22T00:00:00Z,1
XRP/USDT,69,TRANSITION,2022-02-23T00:00:00Z,2022-02-26T00:00:00Z,4
XRP/USDT,70,SIDEWAYS,2022-02-27T00:00:00Z,2022-03-28T00:00:00Z,30
XRP/USDT,71,TRANSITION,2022-03-29T00:00:00Z,2022-04-05T00:00:00Z,8
XRP/USDT,72,SIDEWAYS,2022-04-06T00:00:00Z,2022-04-12T00:00:00Z,7
XRP/USDT,73,TRANSITION,2022-04-13T00:00:00Z,2022-04-16T00:00:00Z,4
XRP/USDT,74,SIDEWAYS,2022-04-17T00:00:00Z,2022-04-25T00:00:00Z,9
XRP/USDT,75,TRANSITION,2022-04-26T00:00:00Z,2022-04-28T00:00:00Z,3
XRP/USDT,76,BEAR,2022-04-29T00:00:00Z,2022-06-24T00:00:00Z,57
XRP/USDT,77,BULL,2022-06-25T00:00:00Z,2022-06-28T00:00:00Z,4
XRP/USDT,78,BEAR,2022-06-29T00:00:00Z,2022-07-05T00:00:00Z,7
XRP/USDT,79,TRANSITION,2022-07-06T00:00:00Z,2022-07-10T00:00:00Z,5
XRP/USDT,80,SIDEWAYS,2022-07-11T00:00:00Z,2022-07-31T00:00:00Z,21
XRP/USDT,81,TRANSITION,2022-08-01T00:00:00Z,2022-08-06T00:00:00Z,6
XRP/USDT,82,BULL,2022-08-07T00:00:00Z,2022-08-12T00:00:00Z,6
XRP/USDT,83,TRANSITION,2022-08-13T00:00:00Z,2022-08-23T00:00:00Z,11
XRP/USDT,84,SIDEWAYS,2022-08-24T00:00:00Z,2022-09-22T00:00:00Z,30
XRP/USDT,85,TRANSITION,2022-09-23T00:00:00Z,2022-09-23T00:00:00Z,1
XRP/USDT,86,BULL,2022-09-24T00:00:00Z,2022-10-19T00:00:00Z,26
XRP/USDT,87,BEAR,2022-10-20T00:00:00Z,2022-10-20T00:00:00Z,1
XRP/USDT,88,TRANSITION,2022-10-21T00:00:00Z,2022-10-27T00:00:00Z,7
XRP/USDT,89,SIDEWAYS,2022-10-28T00:00:00Z,2022-11-10T00:00:00Z,14
XRP/USDT,90,TRANSITION,2022-11-11T00:00:00Z,2022-11-12T00:00:00Z,2
XRP/USDT,91,BEAR,2022-11-13T00:00:00Z,2023-01-13T00:00:00Z,62
XRP/USDT,92,BULL,2023-01-14T00:00:00Z,2023-02-01T00:00:00Z,19
XRP/USDT,93,TRANSITION,2023-02-02T00:00:00Z,2023-02-06T00:00:00Z,5
XRP/USDT,94,SIDEWAYS,2023-02-07T00:00:00Z,2023-02-13T00:00:00Z,7
XRP/USDT,95,TRANSITION,2023-02-14T00:00:00Z,2023-02-16T00:00:00Z,3
XRP/USDT,96,SIDEWAYS,2023-02-17T00:00:00Z,2023-03-05T00:00:00Z,17
XRP/USDT,97,TRANSITION,2023-03-06T00:00:00Z,2023-03-14T00:00:00Z,9
XRP/USDT,98,SIDEWAYS,2023-03-15T00:00:00Z,2023-03-21T00:00:00Z,7
XRP/USDT,99,TRANSITION,2023-03-22T00:00:00Z,2023-03-23T00:00:00Z,2
XRP/USDT,100,BULL,2023-03-24T00:00:00Z,2023-04-21T00:00:00Z,29
XRP/USDT,101,BEAR,2023-04-22T00:00:00Z,2023-04-24T00:00:00Z,3
XRP/USDT,102,BULL,2023-04-25T00:00:00Z,2023-04-26T00:00:00Z,2
XRP/USDT,103,BEAR,2023-04-27T00:00:00Z,2023-04-28T00:00:00Z,2
XRP/USDT,104,BULL,2023-04-29T00:00:00Z,2023-04-29T00:00:00Z,1
XRP/USDT,105,TRANSITION,2023-04-30T00:00:00Z,2023-05-03T00:00:00Z,4
XRP/USDT,106,SIDEWAYS,2023-05-04T00:00:00Z,2023-05-09T00:00:00Z,6
XRP/USDT,107,TRANSITION,2023-05-10T00:00:00Z,2023-05-21T00:00:00Z,12
XRP/USDT,108,SIDEWAYS,2023-05-22T00:00:00Z,2023-05-31T00:00:00Z,10
XRP/USDT,109,TRANSITION,2023-06-01T00:00:00Z,2023-06-03T00:00:00Z,3
XRP/USDT,110,BULL,2023-06-04T00:00:00Z,2023-06-10T00:00:00Z,7
XRP/USDT,111,BEAR,2023-06-11T00:00:00Z,2023-06-12T00:00:00Z,2
XRP/USDT,112,TRANSITION,2023-06-13T00:00:00Z,2023-06-17T00:00:00Z,5
XRP/USDT,113,SIDEWAYS,2023-06-18T00:00:00Z,2023-07-14T00:00:00Z,27
XRP/USDT,114,TRANSITION,2023-07-15T00:00:00Z,2023-07-15T00:00:00Z,1
XRP/USDT,115,BULL,2023-07-16T00:00:00Z,2023-08-07T00:00:00Z,23
XRP/USDT,116,BEAR,2023-08-08T00:00:00Z,2023-08-08T00:00:00Z,1
XRP/USDT,117,BULL,2023-08-09T00:00:00Z,2023-08-12T00:00:00Z,4
XRP/USDT,118,TRANSITION,2023-08-13T00:00:00Z,2023-08-18T00:00:00Z,6
XRP/USDT,119,BEAR,2023-08-19T00:00:00Z,2023-09-24T00:00:00Z,37
XRP/USDT,120,TRANSITION,2023-09-25T00:00:00Z,2023-10-17T00:00:00Z,23
XRP/USDT,121,SIDEWAYS,2023-10-18T00:00:00Z,2023-10-20T00:00:00Z,3
XRP/USDT,122,TRANSITION,2023-10-21T00:00:00Z,2023-10-24T00:00:00Z,4
XRP/USDT,123,BULL,2023-10-25T00:00:00Z,2023-12-04T00:00:00Z,41
XRP/USDT,124,TRANSITION,2023-12-05T00:00:00Z,2023-12-12T00:00:00Z,8
XRP/USDT,125,SIDEWAYS,2023-12-13T00:00:00Z,2024-01-06T00:00:00Z,25
XRP/USDT,126,TRANSITION,2024-01-07T00:00:00Z,2024-01-09T00:00:00Z,3
XRP/USDT,127,BEAR,2024-01-10T00:00:00Z,2024-02-15T00:00:00Z,37
XRP/USDT,128,BULL,2024-02-16T00:00:00Z,2024-02-19T00:00:00Z,4
XRP/USDT,129,TRANSITION,2024-02-20T00:00:00Z,2024-02-24T00:00:00Z,5
XRP/USDT,130,SIDEWAYS,2024-02-25T00:00:00Z,2024-03-04T00:00:00Z,9
XRP/USDT,131,TRANSITION,2024-03-05T00:00:00Z,2024-03-05T00:00:00Z,1
XRP/USDT,132,SIDEWAYS,2024-03-06T00:00:00Z,2024-04-15T00:00:00Z,41
XRP/USDT,133,TRANSITION,2024-04-16T00:00:00Z,2024-04-19T00:00:00Z,4
XRP/USDT,134,BEAR,2024-04-20T00:00:00Z,2024-04-22T00:00:00Z,3
XRP/USDT,135,TRANSITION,2024-04-23T00:00:00Z,2024-05-08T00:00:00Z,16
XRP/USDT,136,SIDEWAYS,2024-05-09T00:00:00Z,2024-06-08T00:00:00Z,31
XRP/USDT,137,TRANSITION,2024-06-09T00:00:00Z,2024-06-10T00:00:00Z,2
XRP/USDT,138,BEAR,2024-06-11T00:00:00Z,2024-07-13T00:00:00Z,33
XRP/USDT,139,BULL,2024-07-14T00:00:00Z,2024-08-04T00:00:00Z,22
XRP/USDT,140,BEAR,2024-08-05T00:00:00Z,2024-08-07T00:00:00Z,3
XRP/USDT,141,BULL,2024-08-08T00:00:00Z,2024-08-11T00:00:00Z,4
XRP/USDT,142,TRANSITION,2024-08-12T00:00:00Z,2024-08-14T00:00:00Z,3
XRP/USDT,143,SIDEWAYS,2024-08-15T00:00:00Z,2024-09-08T00:00:00Z,25
XRP/USDT,144,TRANSITION,2024-09-09T00:00:00Z,2024-09-15T00:00:00Z,7
XRP/USDT,145,SIDEWAYS,2024-09-16T00:00:00Z,2024-11-03T00:00:00Z,49
XRP/USDT,146,TRANSITION,2024-11-04T00:00:00Z,2024-11-12T00:00:00Z,9
XRP/USDT,147,BULL,2024-11-13T00:00:00Z,2024-12-23T00:00:00Z,41
XRP/USDT,148,BEAR,2024-12-24T00:00:00Z,2024-12-24T00:00:00Z,1
XRP/USDT,149,BULL,2024-12-25T00:00:00Z,2024-12-26T00:00:00Z,2
XRP/USDT,150,BEAR,2024-12-27T00:00:00Z,2024-12-30T00:00:00Z,4
XRP/USDT,151,TRANSITION,2024-12-31T00:00:00Z,2025-01-05T00:00:00Z,6
XRP/USDT,152,SIDEWAYS,2025-01-06T00:00:00Z,2025-01-17T00:00:00Z,12
XRP/USDT,153,TRANSITION,2025-01-18T00:00:00Z,2025-01-27T00:00:00Z,10
XRP/USDT,154,SIDEWAYS,2025-01-28T00:00:00Z,2025-02-03T00:00:00Z,7
XRP/USDT,155,TRANSITION,2025-02-04T00:00:00Z,2025-02-05T00:00:00Z,2
XRP/USDT,156,BEAR,2025-02-06T00:00:00Z,2025-03-02T00:00:00Z,25
XRP/USDT,157,BULL,2025-03-03T00:00:00Z,2025-03-07T00:00:00Z,5
XRP/USDT,158,BEAR,2025-03-08T00:00:00Z,2025-03-08T00:00:00Z,1
XRP/USDT,159,TRANSITION,2025-03-09T00:00:00Z,2025-03-16T00:00:00Z,8
XRP/USDT,160,SIDEWAYS,2025-03-17T00:00:00Z,2025-04-07T00:00:00Z,22
XRP/USDT,161,TRANSITION,2025-04-08T00:00:00Z,2025-04-22T00:00:00Z,15
XRP/USDT,162,SIDEWAYS,2025-04-23T00:00:00Z,2025-05-14T00:00:00Z,22
XRP/USDT,163,TRANSITION,2025-05-15T00:00:00Z,2025-05-18T00:00:00Z,4
XRP/USDT,164,SIDEWAYS,2025-05-19T00:00:00Z,2025-07-11T00:00:00Z,54
XRP/USDT,165,TRANSITION,2025-07-12T00:00:00Z,2025-07-12T00:00:00Z,1
XRP/USDT,166,BULL,2025-07-13T00:00:00Z,2025-08-18T00:00:00Z,37
XRP/USDT,167,TRANSITION,2025-08-19T00:00:00Z,2025-08-23T00:00:00Z,5
XRP/USDT,168,SIDEWAYS,2025-08-24T00:00:00Z,2025-10-11T00:00:00Z,49
XRP/USDT,169,TRANSITION,2025-10-12T00:00:00Z,2025-10-13T00:00:00Z,2
XRP/USDT,170,BEAR,2025-10-14T00:00:00Z,2025-11-28T00:00:00Z,46
XRP/USDT,171,TRANSITION,2025-11-29T00:00:00Z,2025-12-09T00:00:00Z,11
XRP/USDT,172,SIDEWAYS,2025-12-10T00:00:00Z,2025-12-16T00:00:00Z,7
XRP/USDT,173,TRANSITION,2025-12-17T00:00:00Z,2025-12-25T00:00:00Z,9
XRP/USDT,174,BEAR,2025-12-26T00:00:00Z,2026-01-02T00:00:00Z,8
XRP/USDT,175,TRANSITION,2026-01-03T00:00:00Z,2026-01-05T00:00:00Z,3
XRP/USDT,176,BULL,2026-01-06T00:00:00Z,2026-01-18T00:00:00Z,13
XRP/USDT,177,TRANSITION,2026-01-19T00:00:00Z,2026-01-27T00:00:00Z,9
XRP/USDT,178,BEAR,2026-01-28T00:00:00Z,2026-03-07T00:00:00Z,39
XRP/USDT,179,TRANSITION,2026-03-08T00:00:00Z,2026-03-11T00:00:00Z,4
XRP/USDT,180,SIDEWAYS,2026-03-12T00:00:00Z,2026-03-17T00:00:00Z,6
XRP/USDT,181,TRANSITION,2026-03-18T00:00:00Z,2026-03-26T00:00:00Z,9
XRP/USDT,182,SIDEWAYS,2026-03-27T00:00:00Z,2026-06-01T00:00:00Z,67
XRP/USDT,183,TRANSITION,2026-06-02T00:00:00Z,2026-06-04T00:00:00Z,3
XRP/USDT,184,BEAR,2026-06-05T00:00:00Z,2026-06-15T00:00:00Z,11
XRP/USDT,185,BULL,2026-06-16T00:00:00Z,2026-06-17T00:00:00Z,2
XRP/USDT,186,BEAR,2026-06-18T00:00:00Z,2026-06-22T00:00:00Z,5
XRP/USDT,187,TRANSITION,2026-06-23T00:00:00Z,2026-06-24T00:00:00Z,2
XRP/USDT,188,BEAR,2026-06-25T00:00:00Z,2026-07-03T00:00:00Z,9
XRP/USDT,189,TRANSITION,2026-07-04T00:00:00Z,2026-07-08T00:00:00Z,5
XRP/USDT,190,SIDEWAYS,2026-07-09T00:00:00Z,2026-08-14T00:00:00Z,37
XRP/USDT,191,TRANSITION,2026-08-15T00:00:00Z,2026-08-17T00:00:00Z,3
XRP/USDT,192,BEAR,2026-08-18T00:00:00Z,2026-08-19T00:00:00Z,2
XRP/USDT,193,BULL,2026-08-20T00:00:00Z,2026-08-20T00:00:00Z,1
