strategy,repo,implementation_id,run_profile,provenance,repair_class,eligibility_status,direction,logic,speed,complexity,exit_style,dca,informative,timeframe,stoploss,regime_hypothesis,measured,dropped_at,os_total,os_market,beats_bh,os_trades,indicators
Combined_NFIv7_SMA_Rallipanos_20210707,davidzr/freqtrade-strategies,Combined_NFIv7_SMA_Rallipanos_20210707:7c418bfb6549,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+trailing+roi,False,True,5m,-0.99,bull,True,G7_recursive,188.0,346.34,False,698,EMA|MFI|RSI|SMA|bollinger_bands|zema
Combined_NFIv7_SMA_bAdBoY_20211204,davidzr/freqtrade-strategies,Combined_NFIv7_SMA_bAdBoY_20211204:c74c33844b8c,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+trailing+roi,False,True,5m,-0.99,bull,True,G7_recursive,188.0,346.34,False,698,EMA|MFI|RSI|SMA|bollinger_bands|zema
DCBBBounce,davidzr/freqtrade-strategies,DCBBBounce:8447c7afc409,spot_long,repaired,class1,pending_diagnostics,long_only,trend_following,scalp,moderate,trailing+roi,False,True,5m,-0.333,bull,True,G0_measured,,,,,ADX|EMA|MACD|MFI|RSI|SAR|SMA|STOCHF
DD,davidzr/freqtrade-strategies,DD:e952577e6544,spot_long,original,,ineligible,long_only,mean_reversion,scalp,simple,trailing+roi,False,False,5m,-0.32745,range,True,G2_is_pos,-96.78,346.34,False,19842,RSI|bollinger_bands
EMA50,davidzr/freqtrade-strategies,EMA50:d62465f056d7,spot_long,repaired,class1,pending_diagnostics,long_only,momentum,scalp,moderate,trailing+roi,False,True,5m,-0.333,bull,True,G0_measured,,,,,EMA|MACD|RSI|bollinger_bands
EMA520015_V17,davidzr/freqtrade-strategies,EMA520015_V17:a39c1efc229c,spot_long,original,,ineligible,long_only,trend_following,swing,simple,custom+trailing+roi,False,False,4h,-0.1,bull,True,G2_is_pos,-53.77,340.8,False,6621,EMA|MACD
EMABBRSI,davidzr/freqtrade-strategies,EMABBRSI:ab6bed3c354e,spot_long,original,,ineligible,long_only,volatility,unknown,simple,roi,False,False,,-0.2,high_vol,False,G0_measured,,,,,EMA|RSI|bollinger_bands
EMABreakout,davidzr/freqtrade-strategies,EMABreakout:73e717aa307d,spot_long,repaired,class1,pending_diagnostics,long_only,trend_following,scalp,moderate,trailing+roi,False,True,5m,-0.333,bull,True,G0_measured,,,,,EMA|MACD|RSI|SAR|SMA|bollinger_bands
EMA_CROSSOVER_STRATEGY,davidzr/freqtrade-strategies,EMA_CROSSOVER_STRATEGY:9bffbbf94144,spot_long,original,,eligible,long_only,trend_following,scalp,simple,roi,False,True,5m,-0.1,bull,True,G2_is_pos,-96.57,346.34,False,13738,EMA
EXPERIMENTAL_STRATEGY,davidzr/freqtrade-strategies,EXPERIMENTAL_STRATEGY:7f83965a528d,spot_long,original,,ineligible,long_only,trend_following,unknown,moderate,roi,False,True,,-0.1,bull,False,G0_measured,,,,,ADX|EMA|MACD|MINUS_DI|PLUS_DI|RSI|SMA|STOCHF|bollinger_bands
ElliotV2,davidzr/freqtrade-strategies,ElliotV2:64c0944eecd0,spot_long,original,,pending_diagnostics,long_only,trend_following,scalp,complex,trailing+roi,False,True,5m,-0.179,bull,True,G6_lookahead,112.05,346.34,False,359,ADX|AROON|AROONOSC|CCI|EMA|MACD|MFI|MINUS_DI|PLUS_DI|ROC|RSI|SAR|STOCH|STOCHF|STOCHRSI|TEMA|ULTOSC|bollinger_bands|keltner_channel
ElliotV4,davidzr/freqtrade-strategies,ElliotV4:b11af78d4a2b,spot_long,original,,ineligible,long_only,trend_following,scalp,moderate,trailing+roi,False,True,5m,-0.97,bull,True,G3_is_sig,256.46,346.34,False,750,ADX|AROON|AROONOSC|CCI|EMA|MACD|MFI|MINUS_DI|PLUS_DI|ROC|RSI|SAR|STOCH|STOCHF|STOCHRSI|TEMA|ULTOSC|bollinger_bands|keltner_channel
ElliotV531,davidzr/freqtrade-strategies,ElliotV531:7bd856258a14,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+trailing+roi,False,True,5m,-0.189,bull,True,G6_lookahead,24.12,346.34,False,723,ADX|AROON|AROONOSC|CCI|EMA|MACD|MFI|MINUS_DI|PLUS_DI|ROC|RSI|SAR|STOCH|STOCHF|STOCHRSI|TEMA|ULTOSC|bollinger_bands|hma|keltner_channel
ElliotV5HOMod2,davidzr/freqtrade-strategies,ElliotV5HOMod2:0f6b92bbfdb3,spot_long,original,,ineligible,long_only,hybrid,scalp,moderate,custom+trailing+roi,False,True,5m,-0.99,undetermined,True,G6_lookahead,185.18,346.34,False,413,EMA|RSI
ElliotV5HOMod3,davidzr/freqtrade-strategies,ElliotV5HOMod3:280786077322,spot_long,original,,ineligible,long_only,hybrid,scalp,moderate,custom+roi,False,True,5m,-0.06,undetermined,True,G2_is_pos,123.16,346.34,False,459,EMA|RSI
ElliotV5HO,davidzr/freqtrade-strategies,ElliotV5HO:a2a43d8c7641,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+trailing+roi,False,True,5m,-0.302,bull,True,G6_lookahead,87.49,346.34,False,667,ADX|AROON|AROONOSC|CCI|EMA|MACD|MFI|MINUS_DI|PLUS_DI|ROC|RSI|SAR|STOCH|STOCHF|STOCHRSI|TEMA|ULTOSC|bollinger_bands|keltner_channel
ElliotV8HO,davidzr/freqtrade-strategies,ElliotV8HO:395bf5297e93,spot_long,original,,ineligible,long_only,trend_following,scalp,moderate,trailing+roi,False,True,5m,-0.189,bull,True,G3_is_sig,78.43,346.34,False,344,EMA|RSI|SMA
ElliotV8_original,davidzr/freqtrade-strategies,ElliotV8_original:28e161faff23,spot_long,original,,ineligible,long_only,trend_following,scalp,moderate,trailing+roi,False,True,5m,-0.32,bull,True,G6_lookahead,137.9,346.34,False,478,EMA|RSI|SMA
Fakebuy,davidzr/freqtrade-strategies,Fakebuy:5e07dd92c40c,spot_long,original,,pending_diagnostics,long_only,trend_following,scalp,simple,roi,False,True,5m,-0.085,bull,True,G1_trades,1.33,346.34,False,313,EMA|ROCR|bollinger_bands
FastSupertrendOpt,davidzr/freqtrade-strategies,FastSupertrendOpt:9ffd3a2a9db5,spot_long,original,,ineligible,long_only,trend_following,intraday,simple,trailing+roi,False,False,1h,-0.265,bull,False,G0_measured,,,,,SMA|TRANGE|supertrend
FastSupertrend,davidzr/freqtrade-strategies,FastSupertrend:e8d6b99f6efa,spot_long,original,,ineligible,long_only,trend_following,intraday,simple,trailing+roi,False,False,1h,-0.265,bull,False,G0_measured,,,,,SMA|TRANGE|supertrend
ForexSignal,davidzr/freqtrade-strategies,ForexSignal:9af1e2be0a36,spot_long,original,,eligible,long_only,trend_following,scalp,simple,roi,False,True,5m,-0.03,bull,True,G2_is_pos,-96.57,346.34,False,12656,EMA
FrostAuraRandomStrategy,davidzr/freqtrade-strategies,FrostAuraRandomStrategy:648e837f4bd1,spot_long,original,,ineligible,long_only,unclear,intraday,simple,roi,False,False,1h,-0.231,undetermined,True,G2_is_pos,-77.42,348.67,False,4561,
GodCard,davidzr/freqtrade-strategies,GodCard:e06d7d46985c,spot_long,original,,ineligible,long_only,volatility,scalp,moderate,trailing+roi,False,True,5m,-0.087,high_vol,True,G2_is_pos,19.0,346.34,False,291,RSI|SAR|bollinger_bands
Guacamole,davidzr/freqtrade-strategies,Guacamole:c81793986db6,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,trailing+roi,False,True,5m,-0.99,bull,False,G0_measured,,,,,KAMA|MACD|SAR
Hacklemore2,davidzr/freqtrade-strategies,Hacklemore2:c3c19a00ec0c,spot_long,repaired,class1,ineligible,long_only,trend_following,intraday,simple,trailing+roi,False,True,15m,-0.99,bull,True,G0_measured,,,,,SAR
Hacklemore3,davidzr/freqtrade-strategies,Hacklemore3:212cb5019466,spot_long,repaired,class1,ineligible,long_only,trend_following,scalp,simple,trailing+roi,False,True,5m,-0.99,bull,True,G0_measured,,,,,SAR
INSIDEUP,davidzr/freqtrade-strategies,INSIDEUP:2dabf714aff9,spot_long,original,,ineligible,long_only,hybrid,position,simple,trailing+roi,False,True,1d,-0.99,undetermined,True,G2_is_pos,100.85,352.61,False,484,ADX|RSI
KC_BB,davidzr/freqtrade-strategies,KC_BB:0b4818db5d7a,spot_long,original,,ineligible,long_only,volatility,scalp,simple,custom+roi,False,True,5m,-0.99,high_vol,True,G3_is_sig,12.73,346.34,False,517,EMA|RSI|SMA|TRANGE|bollinger_bands|williams_r
Kamaflage,davidzr/freqtrade-strategies,Kamaflage:7bbb3db17a36,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,trailing+roi,False,True,5m,-1.0,bull,False,G0_measured,,,,,KAMA|MACD|SAR
Leveraged,davidzr/freqtrade-strategies,Leveraged:3f9091652d01,spot_long,original,,ineligible,long_only,volatility,scalp,simple,roi,False,False,5m,-0.05,high_vol,True,G2_is_pos,-96.57,346.34,False,23389,CCI|EMA|MACD|MFI|RSI|SMA|bollinger_bands
LookaheadStrategy,davidzr/freqtrade-strategies,LookaheadStrategy:a34df9abb5ef,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,trailing+roi,False,True,5m,-0.194,bull,True,G6_lookahead,2578139.95,346.34,True,2791,EMA|SMA
Maro4hMacdSd,davidzr/freqtrade-strategies,Maro4hMacdSd:114c6ed905e4,spot_long,original,,ineligible,long_only,momentum,scalp,simple,roi,False,False,5m,-0.21611,bull,True,G2_is_pos,-96.73,346.34,False,16944,MACD
MomStrategy,davidzr/freqtrade-strategies,MomStrategy:2da571c15eac,spot_long,original,,ineligible,long_only,trend_following,intraday,simple,roi,False,True,1h,-1.0,bull,True,G2_is_pos,-96.57,348.67,False,13003,ADX|MOM
Momentumv2,davidzr/freqtrade-strategies,Momentumv2:4dc364758715,spot_long,original,,ineligible,long_only,momentum,swing,simple,custom+roi,False,False,4h,-0.08,bull,True,G5_os_sig,44.9,340.8,False,1849,ATR|EMA|MACD|RSI
MostOfAll,davidzr/freqtrade-strategies,MostOfAll:97ce2cc284d8,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,custom+roi,False,False,5m,-0.2,bull,False,G0_measured,,,,,DEMA|EMA|T3
MultiMA_TSL3_Mod,davidzr/freqtrade-strategies,MultiMA_TSL3_Mod:cea14adc1afc,spot_long,repaired,class2,ineligible,long_only,trend_following,scalp,complex,custom+roi,False,True,5m,-0.15,bull,False,G0_measured,,,,,ATR|DEMA|EMA|RSI|SAR|SMA|T3|TEMA|WMA|vwma|zema
NASOSv5_mod1_DanMod,davidzr/freqtrade-strategies,NASOSv5_mod1_DanMod:152ff41e17f9,spot_long,original,,ineligible,long_only,trend_following,scalp,moderate,custom+trailing+roi,False,True,5m,-0.3,bull,True,G1_trades,212.81,346.34,False,367,EMA|RSI|SMA
NFI47V2,davidzr/freqtrade-strategies,NFI47V2:cdc5771d7460,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+roi,False,True,5m,-0.99,bull,True,G7_recursive,116.3,346.34,False,387,EMA|MFI|RSI|SMA|bollinger_bands|zema
NFI5MOHO2,davidzr/freqtrade-strategies,NFI5MOHO2:977cb72948c8,spot_long,original,,ineligible,long_only,volatility,scalp,moderate,custom+roi,False,True,5m,-0.99,high_vol,True,G3_is_sig,185.86,346.34,False,1153,EMA|MFI|RSI|SMA|bollinger_bands
NFI5MOHO_WIP_1,davidzr/freqtrade-strategies,NFI5MOHO_WIP_1:6244afe97ccb,spot_long,original,,ineligible,long_only,volatility,scalp,moderate,custom+trailing+roi,False,True,5m,-0.99,high_vol,True,G3_is_sig,275.03,346.34,False,768,EMA|MFI|RSI|SMA|bollinger_bands
NFI5MOHO_WIP_2,davidzr/freqtrade-strategies,NFI5MOHO_WIP_2:002b036116e7,spot_long,original,,ineligible,long_only,volatility,scalp,moderate,custom+trailing+roi,False,True,5m,-0.99,high_vol,True,G7_recursive,257.96,346.34,False,778,EMA|MFI|RSI|SMA|bollinger_bands
NFI7MOHO,davidzr/freqtrade-strategies,NFI7MOHO:fd4b8fbca942,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+roi,False,True,5m,-0.99,bull,True,G3_is_sig,134.92,346.34,False,1564,EMA|MFI|RSI|SMA|bollinger_bands|zema
NFINextMOHO2,davidzr/freqtrade-strategies,NFINextMOHO2:7aef4cd632c1,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+roi,False,True,5m,-0.99,bull,True,G3_is_sig,108.76,346.34,False,1427,EMA|MFI|RSI|SMA|bollinger_bands|zema
NFINextMOHO,davidzr/freqtrade-strategies,NFINextMOHO:27d42963533f,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+roi,False,True,5m,-0.99,bull,True,G3_is_sig,168.53,346.34,False,1149,EMA|MFI|RSI|SMA|bollinger_bands|zema
NFINextMultiOffsetAndHO2,davidzr/freqtrade-strategies,NFINextMultiOffsetAndHO2:dad3ad3a80f1,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+trailing+roi,False,True,5m,-0.99,bull,True,G2_is_pos,53.81,346.34,False,519,EMA|MFI|RSI|SMA|STOCHRSI|WMA|bollinger_bands|vwma|williams_r|zema
NFINextMultiOffsetAndHO,davidzr/freqtrade-strategies,NFINextMultiOffsetAndHO:269d71651c46,spot_long,original,,ineligible,long_only,trend_following,scalp,complex,custom+roi,False,True,5m,-0.99,bull,True,G7_recursive,265.18,346.34,False,875,EMA|MFI|RSI|SMA|STOCHRSI|WMA|bollinger_bands|vwma|williams_r|zema
NFIX_BB_RPB_c7c477d_20211030,davidzr/freqtrade-strategies,NFIX_BB_RPB_c7c477d_20211030:c2abd82c15f6,spot_long,repaired,class2,ineligible,long_only,trend_following,scalp,complex,custom+roi,False,True,5m,-0.99,bull,False,G0_measured,,,,,ATR|BBANDS|CCI|DEMA|EMA|MFI|MOM|ROC|RSI|SMA|STOCHRSI|T3|TEMA|WMA|bollinger_bands|vwma|williams_r|zema
NormalizerStrategy,davidzr/freqtrade-strategies,NormalizerStrategy:e5a31fd028be,spot_long,original,,ineligible,long_only,unclear,intraday,simple,custom+trailing+roi,False,False,1h,-0.99,undetermined,True,G2_is_pos,-92.16,348.67,False,2777,
NostalgiaForInfinityNextGen_TSL,davidzr/freqtrade-strategies,NostalgiaForInfinityNextGen_TSL:1bcc3ea2ffe9,spot_long,original,,ineligible,long_only,volatility,intraday,complex,custom+roi,False,True,15m,-0.1,high_vol,True,G1_trades,0.04,345.85,False,111,CCI|EMA|MFI|ROC|RSI|SMA|bollinger_bands|vwma|williams_r
NostalgiaForInfinityNext_maximizer,davidzr/freqtrade-strategies,NostalgiaForInfinityNext_maximizer:2180a9341573,spot_long,repaired,class2,ineligible,long_only,trend_following,scalp,complex,custom+roi,False,True,5m,-0.99,bull,False,G0_measured,,,,,ATR|CCI|DEMA|EMA|MFI|RSI|SMA|STOCHRSI|T3|TEMA|TRANGE|WMA|bollinger_bands|ichimoku|vwma|williams_r|zema
NostalgiaForInfinityV6HO,davidzr/freqtrade-strategies,NostalgiaForInfinityV6HO:3d156f518f82,spot_long,original,,ineligible,long_only,volatility,scalp,complex,custom+roi,False,True,5m,-0.99,high_vol,True,G3_is_sig,116.04,346.34,False,531,EMA|MFI|RSI|SMA|bollinger_bands
NostalgiaForInfinityV7_7_2,davidzr/freqtrade-strategies,NostalgiaForInfinityV7_7_2:781282e40e4f,spot_long,repaired,class2,ineligible,long_only,trend_following,scalp,complex,custom+roi,False,True,5m,-0.99,bull,False,G0_measured,,,,,ATR|CCI|DEMA|EMA|MFI|RSI|SMA|STOCHRSI|T3|TEMA|WMA|bollinger_bands|ichimoku|vwma|williams_r|zema
NotAnotherSMAOffsetStrategyModHO_LamineDz_20210901,davidzr/freqtrade-strategies,NotAnotherSMAOffsetStrategyModHO_LamineDz_20210901:f2afff904645,spot_long,original,,ineligible,long_only,trend_following,scalp,moderate,custom+trailing+roi,False,True,5m,-0.9,bull,True,G3_is_sig,50.06,346.34,False,984,ADX|EMA|MINUS_DI|PLUS_DI|RSI|SMA
ONUR,davidzr/freqtrade-strategies,ONUR:9f8513da455c,spot_long,original,,ineligible,long_only,mean_reversion,intraday,simple,trailing+roi,False,False,15m,-0.99,range,True,G2_is_pos,240.09,345.85,False,479,RSI|bollinger_bands
PumpDetector,davidzr/freqtrade-strategies,PumpDetector:ff86bb0709fa,spot_long,original,,ineligible,long_only,trend_following,scalp,simple,signal_only,False,False,5m,-0.99,bull,True,G2_is_pos,-96.75,346.34,False,18911,EMA
RSIBB02,davidzr/freqtrade-strategies,RSIBB02:e5b7372b0519,spot_long,original,,ineligible,long_only,mean_reversion,unknown,simple,roi,False,False,,-0.12515406445006344,range,False,G0_measured,,,,,RSI|bollinger_bands
RSI,davidzr/freqtrade-strategies,RSI:acb5e51ca698,spot_long,original,,ineligible,long_only,mean_reversion,intraday,simple,roi,False,True,15m,-0.99,range,True,G2_is_pos,139.61,345.85,False,365,RSI|WILLR
RSIv2,davidzr/freqtrade-strategies,RSIv2:8a08859d9d70,spot_long,original,,ineligible,long_only,mean_reversion,intraday,simple,roi,False,True,15m,-0.99,range,True,G2_is_pos,-72.29,345.85,False,4581,RSI|WILLR
RobotradingBody,davidzr/freqtrade-strategies,RobotradingBody:57f764a2dd25,spot_long,original,,eligible,long_only,trend_following,swing,simple,roi,False,True,4h,-0.99,bull,True,G2_is_pos,-17.44,340.8,False,2275,SMA
Roth01,davidzr/freqtrade-strategies,Roth01:b1564ed8157d,spot_long,original,,ineligible,long_only,mean_reversion,scalp,simple,roi,False,False,5m,-0.29585,range,True,G2_is_pos,-76.9,346.34,False,9622,ADX|CCI|MACD|MFI|RSI|SAR|STOCHF|bollinger_bands
Roth03,davidzr/freqtrade-strategies,Roth03:8b36f446c9d8,spot_long,original,,ineligible,long_only,mean_reversion,scalp,simple,roi,False,False,5m,-0.31939,range,True,G2_is_pos,-58.72,346.34,False,2625,ADX|CCI|MACD|MFI|RSI|SAR|STOCHF|bollinger_bands
SMAIP3,davidzr/freqtrade-strategies,SMAIP3:34e0c7bf0672,spot_long,original,,pending_diagnostics,long_only,trend_following,scalp,simple,trailing+roi,False,False,5m,-0.331,bull,True,G3_is_sig,50.4,346.34,False,290,EMA
SMAOffsetProtectOptV1Mod,davidzr/freqtrade-strategies,SMAOffsetProtectOptV1Mod:f874a4f36d92,spot_long,original,,ineligible,long_only,hybrid,scalp,moderate,roi,False,True,5m,-0.5,undetermined,True,G1_trades,24.66,346.34,False,177,EMA|RSI
SMAOffsetProtectOptV1_kkeue_20210619,davidzr/freqtrade-strategies,SMAOffsetProtectOptV1_kkeue_20210619:c249346c21dc,spot_long,original,,ineligible,long_only,hybrid,scalp,moderate,roi,False,True,5m,-0.5,undetermined,True,G1_trades,24.51,346.34,False,179,EMA|RSI
SMAOffsetProtectOpt,davidzr/freqtrade-strategies,SMAOffsetProtectOpt:39e47477b078,spot_long,original,,ineligible,long_only,hybrid,scalp,moderate,roi,False,True,5m,-0.5,undetermined,True,G1_trades,70.81,346.34,False,161,EMA|RSI
SMA_BBRSI,davidzr/freqtrade-strategies,SMA_BBRSI:2672e5c4c247,spot_long,original,,ineligible,long_only,trend_following,scalp,moderate,custom+roi,False,True,5m,-0.5,bull,True,G3_is_sig,8.18,346.34,False,604,ATR|EMA|RSI|SMA|vwma|zema
SRsi,davidzr/freqtrade-strategies,SRsi:adafe4db147a,spot_long,original,,ineligible,long_only,mean_reversion,scalp,simple,roi,False,True,1m,-0.15,range,True,G2_is_pos,-96.58,347.94,False,11787,RSI
STRATEGY_RSI_BB_BOUNDS_CROSS,davidzr/freqtrade-strategies,STRATEGY_RSI_BB_BOUNDS_CROSS:a0e27aab4db9,spot_long,original,,ineligible,long_only,volatility,scalp,simple,roi,False,True,5m,-0.1,high_vol,True,G2_is_pos,-74.5,346.34,False,5435,EMA|RSI|bollinger_bands
STRATEGY_RSI_BB_CROSS,davidzr/freqtrade-strategies,STRATEGY_RSI_BB_CROSS:cdde6f565854,spot_long,original,,ineligible,long_only,mean_reversion,scalp,simple,roi,False,True,5m,-0.1,range,True,G2_is_pos,-96.66,346.34,False,11930,RSI|bollinger_bands
SlowPotato,davidzr/freqtrade-strategies,SlowPotato:fc15e7ac4e79,spot_long,repaired,class1,ineligible,long_only,unclear,scalp,simple,trailing+roi,False,False,5m,-0.99,undetermined,True,G0_measured,,,,,
Stavix2,davidzr/freqtrade-strategies,Stavix2:64547b0d8bbb,spot_long,original,,ineligible,long_only,trend_following,unknown,simple,roi,False,False,,-0.1,bull,False,G0_measured,,,,,ichimoku
Strategy001_custom_sell,davidzr/freqtrade-strategies,Strategy001_custom_sell:a826f21cc567,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,custom+roi,False,True,5m,-0.1,undetermined,True,G2_is_pos,-96.76,346.34,False,13520,EMA|RSI
StrategyScalpingFast2,davidzr/freqtrade-strategies,StrategyScalpingFast2:2db927e231f9,spot_long,repaired,class1,ineligible,long_only,mean_reversion,scalp,simple,roi,False,False,1m,-0.326,range,True,G0_measured,,,,,ADX|CCI|EMA|MFI|RSI|SMA|STOCHF|bollinger_bands
StrategyScalpingFast,davidzr/freqtrade-strategies,StrategyScalpingFast:9cedf6bf96ca,spot_long,original,,ineligible,long_only,mean_reversion,scalp,simple,roi,False,False,1m,-0.5,range,True,G2_is_pos,-24.97,347.94,False,3828,ADX|CCI|EMA|MACD|MFI|RSI|STOCHF|bollinger_bands
TemaMaster3,davidzr/freqtrade-strategies,TemaMaster3:1381bf162ddf,spot_long,original,,ineligible,long_only,volatility,scalp,simple,trailing+roi,False,True,1m,-0.08848,high_vol,True,G2_is_pos,-47.23,347.94,False,4462,CMO|TEMA|bollinger_bands
TemaMaster,davidzr/freqtrade-strategies,TemaMaster:14b43e368f1f,spot_long,original,,ineligible,long_only,volatility,scalp,simple,trailing+roi,False,True,5m,-0.14791,high_vol,True,G2_is_pos,-75.56,346.34,False,5077,CMO|TEMA|bollinger_bands
TemaPureNeat,davidzr/freqtrade-strategies,TemaPureNeat:c76e6d10166b,spot_long,original,,ineligible,long_only,breakout,scalp,simple,trailing+roi,False,True,5m,-0.10145,transition+high_vol,True,G2_is_pos,-90.19,346.34,False,9596,BBANDS|CMO|TEMA|bollinger_bands
TemaPureTwo,davidzr/freqtrade-strategies,TemaPureTwo:ba20c955f30b,spot_long,original,,ineligible,long_only,volatility,scalp,simple,trailing+roi,False,True,5m,-0.11,high_vol,True,G2_is_pos,-84.12,346.34,False,9726,BBANDS|CMO|TEMA
TemaPure,davidzr/freqtrade-strategies,TemaPure:266bf1f3434c,spot_long,original,,ineligible,long_only,breakout,scalp,simple,trailing+roi,False,True,5m,-0.09754,transition+high_vol,True,G2_is_pos,-85.52,346.34,False,7608,BBANDS|CMO|TEMA|bollinger_bands
TenderEnter,davidzr/freqtrade-strategies,TenderEnter:bca514ac405a,spot_long,original,,eligible,long_only,unclear,intraday,moderate,trailing+roi,False,True,15m,-0.25933,undetermined,True,G2_is_pos,31.55,345.85,False,3174,
Trend_Strength_Directional,davidzr/freqtrade-strategies,Trend_Strength_Directional:cc01382c7410,spot_long,original,,ineligible,long_only,trend_following,intraday,simple,trailing+roi,False,False,15m,-0.314,bull,True,G2_is_pos,-9.26,345.85,False,6060,ADX|MINUS_DI|PLUS_DI|RSI
adaptive,davidzr/freqtrade-strategies,adaptive:1ca98646e843,spot_long,original,,ineligible,long_only,hybrid,scalp,simple,roi,False,True,5m,-0.109,undetermined,True,G5_os_sig,9.11,346.34,False,553,KAMA|MAMA|RSI|williams_r
adx_opt_strat,davidzr/freqtrade-strategies,adx_opt_strat:d6314b2a21f2,spot_long,original,,ineligible,long_only,trend_following,unknown,simple,trailing+roi,False,False,,-0.32766,bull,False,G0_measured,,,,,ADX|MINUS_DI|MOM|PLUS_DI|SAR
adxbbrsi2,davidzr/freqtrade-strategies,adxbbrsi2:6b17c4265c1d,spot_long,original,,ineligible,long_only,mean_reversion,intraday,simple,trailing+roi,False,False,1h,-0.32237,range,True,G3_is_sig,-11.98,348.67,False,562,ADX|MFI|RSI|SAR|STOCHF|bollinger_bands
bb_rsi_opt_new,davidzr/freqtrade-strategies,bb_rsi_opt_new:852bf38b0b9b,spot_long,original,,ineligible,long_only,mean_reversion,unknown,simple,trailing+roi,False,True,,-0.29207,range,False,G0_measured,,,,,RSI|bollinger_bands
